nama_menu,harga_menu,kategori_course,profil_rasa,nama_restoran,link_restoran,alamat
Aren Apple Pie,19000,Dessert,manis buttery legit apel gula aren,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Blueberry Muffin,17000,Dessert,manis fruity lembut blueberry muffin,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Vanilla Choux Puff,14000,Dessert,manis creamy lembut vanilla choux,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Chocolate Choux Puff,14000,Dessert,manis creamy coklat lembut choux,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Strawberry Choux Puff,14000,Dessert,manis asam creamy stroberi choux,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Roti Gulung Aren,16000,Dessert,manis legit lembut gula aren roti,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Canele Original,15000,Dessert,manis buttery caramel lembut canele,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Canele Toffee Nut Crumble,17000,Dessert,manis buttery crunchy toffee kacang,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Donut Almond,15000,Dessert,manis gurih lembut almond donut,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Danish Tiramisu,21000,Dessert,manis creamy kopi buttery tiramisu,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Croissant Abon,19000,Dessert,gurih buttery savory abon croissant,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Dutch Choco Kenangan Frappe,33000,Beverage,manis creamy dingin coklat frappe,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Kopi Kenangan Mantan Frappe,31000,Beverage,creamy manis dingin kopi gula aren,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Vanilla Kenangan Frappe,29000,Beverage,creamy manis dingin vanilla kopi,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Butterscotch Kenangan Frappe,33000,Beverage,manis creamy dingin butterscotch kopi,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Matcha Kenangan Frappe,35000,Beverage,creamy manis pahit dingin matcha,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Choco Caramel Frappe,31000,Beverage,manis creamy dingin coklat karamel,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Oatside Matcha Latte,27000,Beverage,creamy manis pahit dingin oat matcha,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Oatside Kopi Kenangan Mantan,27000,Beverage,creamy manis dingin oat kopi aren,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Oatside Latte,27000,Beverage,creamy milky dingin oat latte,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Kopi Susu Black Aren Hanya 49RB!,49000,Beverage,pahit manis dingin kopi gula aren,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Hazelnut Latte,28000,Beverage,creamy manis dingin kopi hazelnut,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Creamy Aren Latte,24000,Beverage,creamy manis legit dingin gula aren,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Kopi Susu Black Aren,23000,Beverage,pahit manis dingin kopi gula aren,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Kopi Kenangan Mantan,22000,Beverage,creamy manis dingin kopi gula aren,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Caramel Macchiato,30000,Beverage,creamy manis dingin kopi karamel,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Matcha Espresso,28000,Beverage,pahit creamy dingin matcha kopi,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Mocha Latte,31000,Beverage,manis creamy pahit dingin kopi coklat,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Vanilla Latte,28000,Beverage,creamy manis dingin kopi vanilla,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Avocado Coffee,34000,Beverage,creamy manis dingin kopi alpukat,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Americano,20000,Beverage,pahit segar dingin kopi hitam,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Cappuccino,24000,Beverage,creamy pahit manis dingin kopi susu,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Latte,24000,Beverage,creamy milky manis dingin kopi,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Caramel Latte,28000,Beverage,creamy manis dingin kopi karamel,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Dua Shot Iced Shaken,28000,Beverage,pahit creamy dingin double espresso,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Butterscotch Aren Latte,22000,Beverage,manis creamy legit dingin butterscotch aren,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Butterscotch Sea Salt Latte,27000,Beverage,manis gurih creamy dingin butterscotch,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Cafe Malt Latte,26000,Beverage,creamy manis dingin kopi malt,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Spanish Latte,21000,Beverage,creamy manis pekat dingin kopi susu,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Pistachio Aren Latte,22000,Beverage,creamy gurih manis dingin pistachio aren,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Toffee Nut Choco Macchiato,25000,Beverage,manis creamy dingin coklat toffee kacang,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Toffee Nut Latte,22000,Beverage,creamy manis dingin toffee kacang,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Toffee Nut Oat Latte,25000,Beverage,creamy manis dingin oat toffee kacang,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Toffee Nut Aren Latte,24000,Beverage,creamy manis legit dingin toffee aren,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Dua Shot OG Aren,28000,Beverage,pahit manis dingin double espresso aren,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
OG Aren Speculoos Latte,24000,Beverage,creamy manis dingin aren speculoos,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Mocha Caramel,29000,Beverage,manis creamy dingin moka karamel,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Avocado Caramel,30000,Beverage,creamy manis dingin alpukat karamel,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Avocado Milk,26000,Beverage,creamy manis dingin susu alpukat,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Caramel Dutch Choco,31000,Beverage,manis creamy dingin coklat karamel,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Dutch Chocolate,26000,Beverage,manis creamy dingin coklat,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Hazelnut Choco Milk Tea,23000,Beverage,manis creamy dingin milk tea coklat hazelnut,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Hazelnut Dutch Choco,31000,Beverage,manis creamy dingin coklat hazelnut,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Kenangan Milk Tea,21000,Beverage,manis creamy segar dingin milk tea,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Lemon Black Tea,19000,Beverage,manis asam segar dingin teh lemon,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Matcha Latte,27000,Beverage,creamy manis pahit dingin matcha susu,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Milo Dinosaurus,23000,Beverage,manis creamy dingin coklat malt,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Oreo Shake,26000,Beverage,manis creamy dingin oreo susu,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Raspberry Hibiscus,22000,Beverage,asam manis floral segar raspberry hibiscus,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Susu Grass Jelly,24000,Beverage,manis creamy dingin susu cincau,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Milk Oreo Crumble,29000,Beverage,manis creamy crunchy dingin oreo,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Butterscotch Sea Salt Crumble,25000,Beverage,manis gurih crunchy dingin butterscotch,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
OG Aren Milky Speculoos,26000,Beverage,creamy manis legit dingin aren speculoos,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Choco Caramel,22000,Beverage,manis creamy dingin coklat karamel,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Join the Dark Side Cookie,23000,Dessert,manis creamy chewy coklat pekat cookies,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Choco Chip Cookies,16000,Dessert,manis buttery crunchy coklat chip cookies,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Roti Srikaya,17000,Dessert,manis creamy lembut srikaya roti,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Roti Coklat Klasik,12000,Dessert,manis creamy coklat roti lembut,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Roti Keju Manis,16000,Dessert,manis gurih creamy keju roti,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Roti Susu Manis,13000,Dessert,manis creamy lembut susu roti,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Butter Croissant,17000,Dessert,gurih buttery flaky croissant,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Chocolate Croissant,21000,Dessert,manis buttery flaky coklat croissant,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Friend Chip Cookie,19000,Dessert,manis buttery crunchy cookies coklat,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Ayam Penyet Dada Sambal Ijo,24000,Main Course,gurih asin pedas savory ayam penyet sambal ijo,Abak Geprek Mamareza,https://gofood.co.id/jakarta/restaurant/ayam-bakar-dan-ayam-geprek-mama-reza-kalisari-4d3f8fdc-ddad-4619-91ec-15bd43808c97,"Jalan Kenanga I, No. 2 Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia"
Ayam Penyet Paha Sambal Ijo,24000,Main Course,gurih asin pedas juicy ayam penyet sambal ijo,Abak Geprek Mamareza,https://gofood.co.id/jakarta/restaurant/ayam-bakar-dan-ayam-geprek-mama-reza-kalisari-4d3f8fdc-ddad-4619-91ec-15bd43808c97,"Jalan Kenanga I, No. 2 Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia"
Ayam Bakar Paha Manis,27000,Main Course,gurih asin manis smoky ayam bakar,Abak Geprek Mamareza,https://gofood.co.id/jakarta/restaurant/ayam-bakar-dan-ayam-geprek-mama-reza-kalisari-4d3f8fdc-ddad-4619-91ec-15bd43808c97,"Jalan Kenanga I, No. 2 Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia"
Ayam Bakar Paha Pedas Manis,27000,Main Course,gurih asin pedas manis smoky ayam bakar,Abak Geprek Mamareza,https://gofood.co.id/jakarta/restaurant/ayam-bakar-dan-ayam-geprek-mama-reza-kalisari-4d3f8fdc-ddad-4619-91ec-15bd43808c97,"Jalan Kenanga I, No. 2 Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia"
Ayam Bakar Dada Pedas Manis,27000,Main Course,gurih asin pedas manis smoky ayam bakar,Abak Geprek Mamareza,https://gofood.co.id/jakarta/restaurant/ayam-bakar-dan-ayam-geprek-mama-reza-kalisari-4d3f8fdc-ddad-4619-91ec-15bd43808c97,"Jalan Kenanga I, No. 2 Kalisari, Pasar Rebo, Kota Jakarta Timur, Dki Jakarta, Indonesia"
